film_id;title;description;release_year;language_id;rental_duration;rental_rate;length;replacement_cost;rating;last_update;special_features;fulltext
652.0;UGFqYW1hIEphd2JyZWFrZXI=;QSBFbW90aW9uYWwgRHJhbWEgb2YgYSBCb3kgQW5kIGEgVGVjaG5pY2FsIFdyaXRlciB3aG8gbXVzdCBSZWRlZW0gYSBTdW1vIFdyZXN0bGVyIGluIENhbGlmb3JuaWE=;2006.0;1.0;3.0;0.99;126.0;14.99;Ug==;20130526000000;e1RyYWlsZXJzLCJEZWxldGVkIFNjZW5lcyJ9;J2JveSc6OCAnY2FsaWZvcm5pYSc6MjAgJ2RyYW1hJzo1ICdlbW90Jzo0ICdqYXdicmVhayc6MiAnbXVzdCc6MTQgJ3BhamFtYSc6MSAncmVkZWVtJzoxNSAnc3Vtbyc6MTcgJ3RlY2huaWMnOjExICd3cmVzdGxlcic6MTggJ3dyaXRlcic6MTI=
774.0;U2VhcmNoZXJzIFdhaXQ=;QSBGYXN0LVBhY2VkIFRhbGUgb2YgYSBDYXIgQW5kIGEgTWFkIFNjaWVudGlzdCB3aG8gbXVzdCBLaWxsIGEgV29tYW5pemVyIGluIEFuY2llbnQgSmFwYW4=;2006.0;1.0;3.0;2.99;182.0;22.99;TkMtMTc=;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllcywiRGVsZXRlZCBTY2VuZXMiLCJCZWhpbmQgdGhlIFNjZW5lcyJ9;J2FuY2llbnQnOjIxICdjYXInOjEwICdmYXN0Jzo1ICdmYXN0LXBhYyc6NCAnamFwYW4nOjIyICdraWxsJzoxNyAnbWFkJzoxMyAnbXVzdCc6MTYgJ3BhY2UnOjYgJ3NjaWVudGlzdCc6MTQgJ3NlYXJjaGVyJzoxICd0YWxlJzo3ICd3YWl0JzoyICd3b21hbic6MTk=
650.0;UGFjaWZpYyBBbWlzdGFk;QSBUaHJpbGxpbmcgWWFybiBvZiBhIERvZyBBbmQgYSBNb29zZSB3aG8gbXVzdCBLaWxsIGEgUGFzdHJ5IENoZWYgaW4gQSBNYW5oYXR0YW4gUGVudGhvdXNl;2006.0;1.0;3.0;0.99;144.0;27.99;Rw==;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllcywiRGVsZXRlZCBTY2VuZXMiLCJCZWhpbmQgdGhlIFNjZW5lcyJ9;J2FtaXN0YWQnOjIgJ2NoZWYnOjE3ICdkb2cnOjggJ2tpbGwnOjE0ICdtYW5oYXR0YW4nOjIwICdtb29zJzoxMSAnbXVzdCc6MTMgJ3BhY2lmJzoxICdwYXN0cmknOjE2ICdwZW50aG91cyc6MjEgJ3RocmlsbCc6NCAneWFybic6NQ==
223.0;RGVzaXJlIEFsaWVu;QSBGYXN0LVBhY2VkIFRhbGUgb2YgYSBEb2cgQW5kIGEgRm9yZW5zaWMgUHN5Y2hvbG9naXN0IHdobyBtdXN0IE1lZXQgYSBBc3Ryb25hdXQgaW4gVGhlIEZpcnN0IE1hbm5lZCBTcGFjZSBTdGF0aW9u;2006.0;1.0;7.0;2.99;76.0;24.99;TkMtMTc=;20130526000000;eyJEZWxldGVkIFNjZW5lcyJ9;J2FsaWVuJzoyICdhc3Ryb25hdXQnOjE5ICdkZXNpcic6MSAnZG9nJzoxMCAnZmFzdCc6NSAnZmFzdC1wYWMnOjQgJ2ZpcnN0JzoyMiAnZm9yZW5zJzoxMyAnbWFuJzoyMyAnbWVldCc6MTcgJ211c3QnOjE2ICdwYWNlJzo2ICdwc3ljaG9sb2dpc3QnOjE0ICdzcGFjZSc6MjQgJ3N0YXRpb24nOjI1ICd0YWxlJzo3
533.0;TG9zdCBCaXJk;QSBFbW90aW9uYWwgQ2hhcmFjdGVyIFN0dWR5IG9mIGEgUm9ib3QgQW5kIGEgQSBTaGFyayB3aG8gbXVzdCBEZWZlYXQgYSBUZWNobmljYWwgV3JpdGVyIGluIEEgTWFuaGF0dGFuIFBlbnRob3VzZQ==;2006.0;1.0;4.0;2.99;98.0;21.99;UEctMTM=;20130526000000;eyJEZWxldGVkIFNjZW5lcyJ9;J2JpcmQnOjIgJ2NoYXJhY3QnOjUgJ2RlZmVhdCc6MTYgJ2Vtb3QnOjQgJ2xvc3QnOjEgJ21hbmhhdHRhbic6MjIgJ211c3QnOjE1ICdwZW50aG91cyc6MjMgJ3JvYm90Jzo5ICdzaGFyayc6MTMgJ3N0dWRpJzo2ICd0ZWNobmljJzoxOCAnd3JpdGVyJzoxOQ==
515.0;TGVnYWxseSBTZWNyZXRhcnk=;QSBBc3RvdW5kaW5nIFRhbGUgb2YgYSBBIFNoYXJrIEFuZCBhIE1vb3NlIHdobyBtdXN0IE1lZXQgYSBXb21hbml6ZXIgaW4gVGhlIFNhaGFyYSBEZXNlcnQ=;2006.0;1.0;7.0;4.99;113.0;14.99;UEc=;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllcywiQmVoaW5kIHRoZSBTY2VuZXMifQ==;J2FzdG91bmQnOjQgJ2Rlc2VydCc6MjEgJ2xlZ2FsJzoxICdtZWV0JzoxNSAnbW9vcyc6MTIgJ211c3QnOjE0ICdzYWhhcmEnOjIwICdzZWNyZXRhcmknOjIgJ3NoYXJrJzo5ICd0YWxlJzo1ICd3b21hbic6MTc=
679.0;UGlsb3QgSG9vc2llcnM=;QSBBd2UtSW5zcGlyaW5nIFJlZmxlY3Rpb24gb2YgYSBDcm9jb2RpbGUgQW5kIGEgU3VtbyBXcmVzdGxlciB3aG8gbXVzdCBNZWV0IGEgRm9yZW5zaWMgUHN5Y2hvbG9naXN0IGluIEFuIEFiYW5kb25lZCBNaW5lIFNoYWZ0;2006.0;1.0;6.0;2.99;50.0;17.99;UEc=;20130526000000;e1RyYWlsZXJzLCJEZWxldGVkIFNjZW5lcyJ9;J2FiYW5kb24nOjIzICdhd2UnOjUgJ2F3ZS1pbnNwaXInOjQgJ2Nyb2NvZGlsJzoxMCAnZm9yZW5zJzoxOSAnaG9vc2llcic6MiAnaW5zcGlyJzo2ICdtZWV0JzoxNyAnbWluZSc6MjQgJ211c3QnOjE2ICdwaWxvdCc6MSAncHN5Y2hvbG9naXN0JzoyMCAncmVmbGVjdCc6NyAnc2hhZnQnOjI1ICdzdW1vJzoxMyAnd3Jlc3RsZXInOjE0
213.0;RGF0ZSBTcGVlZA==;QSBUb3VjaGluZyBTYWdhIG9mIGEgQ29tcG9zZXIgQW5kIGEgTW9vc2Ugd2hvIG11c3QgRGlzY292ZXIgYSBEZW50aXN0IGluIEEgTXlTUUwgQ29udmVudGlvbg==;2006.0;1.0;4.0;0.99;104.0;19.99;Ug==;20130526000000;e0NvbW1lbnRhcmllc30=;J2NvbXBvcyc6OCAnY29udmVudCc6MjAgJ2RhdGUnOjEgJ2RlbnRpc3QnOjE2ICdkaXNjb3YnOjE0ICdtb29zJzoxMSAnbXVzdCc6MTMgJ215c3FsJzoxOSAnc2FnYSc6NSAnc3BlZWQnOjIgJ3RvdWNoJzo0
710.0;UmFnZSBHYW1lcw==;QSBGYXN0LVBhY2VkIFNhZ2Egb2YgYSBBc3Ryb25hdXQgQW5kIGEgU2VjcmV0IEFnZW50IHdobyBtdXN0IEVzY2FwZSBhIEh1bnRlciBpbiBBbiBBYmFuZG9uZWQgQW11c2VtZW50IFBhcms=;2006.0;1.0;4.0;4.99;120.0;18.99;Ug==;20130526000000;e1RyYWlsZXJzLCJCZWhpbmQgdGhlIFNjZW5lcyJ9;J2FiYW5kb24nOjIyICdhZ2VudCc6MTQgJ2FtdXMnOjIzICdhc3Ryb25hdXQnOjEwICdlc2NhcCc6MTcgJ2Zhc3QnOjUgJ2Zhc3QtcGFjJzo0ICdnYW1lJzoyICdodW50ZXInOjE5ICdtdXN0JzoxNiAncGFjZSc6NiAncGFyayc6MjQgJ3JhZ2UnOjEgJ3NhZ2EnOjcgJ3NlY3JldCc6MTM=
812.0;U21va2luZyBCYXJiYXJlbGxh;QSBMYWNrbHVzdHVyZSBTYWdhIG9mIGEgTWFkIENvdyBBbmQgYSBNYWQgU2NpZW50aXN0IHdobyBtdXN0IFNpbmsgYSBDYXQgaW4gQSBNeVNRTCBDb252ZW50aW9u;2006.0;1.0;7.0;0.99;50.0;13.99;UEctMTM=;20130526000000;eyJCZWhpbmQgdGhlIFNjZW5lcyJ9;J2JhcmJhcmVsbGEnOjIgJ2NhdCc6MTggJ2NvbnZlbnQnOjIyICdjb3cnOjkgJ2xhY2tsdXN0dXInOjQgJ21hZCc6OCwxMiAnbXVzdCc6MTUgJ215c3FsJzoyMSAnc2FnYSc6NSAnc2NpZW50aXN0JzoxMyAnc2luayc6MTYgJ3Ntb2tlJzox
134.0;Q2hhbXBpb24gRmxhdGxpbmVycw==;QSBBbWF6aW5nIFN0b3J5IG9mIGEgTWFkIENvdyBBbmQgYSBEb2cgd2hvIG11c3QgS2lsbCBhIEh1c2JhbmQgaW4gQSBNb25hc3Rlcnk=;2006.0;1.0;4.0;4.99;51.0;21.99;UEc=;20130526000000;e1RyYWlsZXJzfQ==;J2FtYXonOjQgJ2NoYW1waW9uJzoxICdjb3cnOjkgJ2RvZyc6MTIgJ2ZsYXRsaW4nOjIgJ2h1c2JhbmQnOjE3ICdraWxsJzoxNSAnbWFkJzo4ICdtb25hc3RlcmknOjIwICdtdXN0JzoxNCAnc3RvcmknOjU=
807.0;U2xldXRoIE9yaWVudA==;QSBGYXRlZnVsIENoYXJhY3RlciBTdHVkeSBvZiBhIEh1c2JhbmQgQW5kIGEgRG9nIHdobyBtdXN0IEZpbmQgYSBGZW1pbmlzdCBpbiBBbmNpZW50IEluZGlh;2006.0;1.0;4.0;0.99;87.0;25.99;TkMtMTc=;20130526000000;eyJEZWxldGVkIFNjZW5lcyIsIkJlaGluZCB0aGUgU2NlbmVzIn0=;J2FuY2llbnQnOjE5ICdjaGFyYWN0Jzo1ICdkb2cnOjEyICdmYXRlJzo0ICdmZW1pbmlzdCc6MTcgJ2ZpbmQnOjE1ICdodXNiYW5kJzo5ICdpbmRpYSc6MjAgJ211c3QnOjE0ICdvcmllbnQnOjIgJ3NsZXV0aCc6MSAnc3R1ZGknOjY=
726.0;UmVzZXJ2b2lyIEFkYXB0YXRpb24=;QSBJbnRyZXBpZCBEcmFtYSBvZiBhIFRlYWNoZXIgQW5kIGEgTW9vc2Ugd2hvIG11c3QgS2lsbCBhIENhciBpbiBDYWxpZm9ybmlh;2006.0;1.0;7.0;2.99;61.0;29.99;UEctMTM=;20130526000000;e0NvbW1lbnRhcmllc30=;J2FkYXB0JzoyICdjYWxpZm9ybmlhJzoxOCAnY2FyJzoxNiAnZHJhbWEnOjUgJ2ludHJlcGlkJzo0ICdraWxsJzoxNCAnbW9vcyc6MTEgJ211c3QnOjEzICdyZXNlcnZvaXInOjEgJ3RlYWNoZXInOjg=
995.0;WWVudGwgSWRhaG8=;QSBBbWF6aW5nIERpc3BsYXkgb2YgYSBSb2JvdCBBbmQgYSBBc3Ryb25hdXQgd2hvIG11c3QgRmlnaHQgYSBXb21hbml6ZXIgaW4gQmVybGlu;2006.0;1.0;5.0;4.99;86.0;11.99;Ug==;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllcywiRGVsZXRlZCBTY2VuZXMifQ==;J2FtYXonOjQgJ2FzdHJvbmF1dCc6MTEgJ2Jlcmxpbic6MTggJ2Rpc3BsYXknOjUgJ2ZpZ2h0JzoxNCAnaWRhaG8nOjIgJ211c3QnOjEzICdyb2JvdCc6OCAnd29tYW4nOjE2ICd5ZW50bCc6MQ==
633.0;T2N0b2JlciBTdWJtYXJpbmU=;QSBUYXV0IEVwaXN0bGUgb2YgYSBNb25rZXkgQW5kIGEgQm95IHdobyBtdXN0IENvbmZyb250IGEgSHVzYmFuZCBpbiBBIEpldCBCb2F0;2006.0;1.0;6.0;4.99;54.0;10.99;UEctMTM=;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllcywiQmVoaW5kIHRoZSBTY2VuZXMifQ==;J2JvYXQnOjIwICdib3knOjExICdjb25mcm9udCc6MTQgJ2VwaXN0bCc6NSAnaHVzYmFuZCc6MTYgJ2pldCc6MTkgJ21vbmtleSc6OCAnbXVzdCc6MTMgJ29jdG9iJzoxICdzdWJtYXJpbic6MiAndGF1dCc6NA==
16.0;QWxsZXkgRXZvbHV0aW9u;QSBGYXN0LVBhY2VkIERyYW1hIG9mIGEgUm9ib3QgQW5kIGEgQ29tcG9zZXIgd2hvIG11c3QgQmF0dGxlIGEgQXN0cm9uYXV0IGluIE5ldyBPcmxlYW5z;2006.0;1.0;6.0;2.99;180.0;23.99;TkMtMTc=;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllc30=;J2FsbGV5JzoxICdhc3Ryb25hdXQnOjE4ICdiYXR0bCc6MTYgJ2NvbXBvcyc6MTMgJ2RyYW1hJzo3ICdldm9sdXQnOjIgJ2Zhc3QnOjUgJ2Zhc3QtcGFjJzo0ICdtdXN0JzoxNSAnbmV3JzoyMCAnb3JsZWFuJzoyMSAncGFjZSc6NiAncm9ib3QnOjEw
210.0;RGFya28gRG9yYWRv;QSBTdHVubmluZyBSZWZsZWN0aW9uIG9mIGEgRnJpc2JlZSBBbmQgYSBIdXNiYW5kIHdobyBtdXN0IFJlZGVlbSBhIERvZyBpbiBOZXcgT3JsZWFucw==;2006.0;1.0;3.0;4.99;130.0;13.99;TkMtMTc=;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllcywiRGVsZXRlZCBTY2VuZXMiLCJCZWhpbmQgdGhlIFNjZW5lcyJ9;J2RhcmtvJzoxICdkb2cnOjE2ICdkb3JhZG8nOjIgJ2ZyaXNiZSc6OCAnaHVzYmFuZCc6MTEgJ211c3QnOjEzICduZXcnOjE4ICdvcmxlYW4nOjE5ICdyZWRlZW0nOjE0ICdyZWZsZWN0Jzo1ICdzdHVuJzo0
985.0;V29uZGVybGFuZCBDaHJpc3RtYXM=;QSBBd2UtSW5zcGlyaW5nIENoYXJhY3RlciBTdHVkeSBvZiBhIFdhaXRyZXNzIEFuZCBhIENhciB3aG8gbXVzdCBQdXJzdWUgYSBNYWQgU2NpZW50aXN0IGluIFRoZSBGaXJzdCBNYW5uZWQgU3BhY2UgU3RhdGlvbg==;2006.0;1.0;4.0;4.99;111.0;19.99;UEc=;20130526000000;e0NvbW1lbnRhcmllc30=;J2F3ZSc6NSAnYXdlLWluc3Bpcic6NCAnY2FyJzoxNCAnY2hhcmFjdCc6NyAnY2hyaXN0bWEnOjIgJ2ZpcnN0JzoyMyAnaW5zcGlyJzo2ICdtYWQnOjE5ICdtYW4nOjI0ICdtdXN0JzoxNiAncHVyc3UnOjE3ICdzY2llbnRpc3QnOjIwICdzcGFjZSc6MjUgJ3N0YXRpb24nOjI2ICdzdHVkaSc6OCAnd2FpdHJlc3MnOjExICd3b25kZXJsYW5kJzox
148.0;Q2hvY29sYXRlIER1Y2s=;QSBVbmJlbGlldmVhYmxlIFN0b3J5IG9mIGEgTWFkIFNjaWVudGlzdCBBbmQgYSBUZWNobmljYWwgV3JpdGVyIHdobyBtdXN0IERpc2NvdmVyIGEgQ29tcG9zZXIgaW4gQW5jaWVudCBDaGluYQ==;2006.0;1.0;3.0;2.99;132.0;13.99;Ug==;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllcywiQmVoaW5kIHRoZSBTY2VuZXMifQ==;J2FuY2llbnQnOjIwICdjaGluYSc6MjEgJ2Nob2NvbCc6MSAnY29tcG9zJzoxOCAnZGlzY292JzoxNiAnZHVjayc6MiAnbWFkJzo4ICdtdXN0JzoxNSAnc2NpZW50aXN0Jzo5ICdzdG9yaSc6NSAndGVjaG5pYyc6MTIgJ3VuYmVsaWV2Jzo0ICd3cml0ZXInOjEz
426.0;SG9tZSBQaXR5;QSBUb3VjaGluZyBQYW5vcmFtYSBvZiBhIE1hbiBBbmQgYSBTZWNyZXQgQWdlbnQgd2hvIG11c3QgQ2hhbGxlbmdlIGEgVGVhY2hlciBpbiBBIE15U1FMIENvbnZlbnRpb24=;2006.0;1.0;7.0;4.99;185.0;15.99;Ug==;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllcywiQmVoaW5kIHRoZSBTY2VuZXMifQ==;J2FnZW50JzoxMiAnY2hhbGxlbmcnOjE1ICdjb252ZW50JzoyMSAnaG9tZSc6MSAnbWFuJzo4ICdtdXN0JzoxNCAnbXlzcWwnOjIwICdwYW5vcmFtYSc6NSAncGl0aSc6MiAnc2VjcmV0JzoxMSAndGVhY2hlcic6MTcgJ3RvdWNoJzo0
354.0;R2hvc3QgR3JvdW5kaG9n;QSBCcmlsbGlhbnQgUGFub3JhbWEgb2YgYSBNYWRtYW4gQW5kIGEgQ29tcG9zZXIgd2hvIG11c3QgU3VjY3VtYiBhIENhciBpbiBBbmNpZW50IEluZGlh;2006.0;1.0;6.0;4.99;85.0;18.99;Rw==;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllcywiRGVsZXRlZCBTY2VuZXMiLCJCZWhpbmQgdGhlIFNjZW5lcyJ9;J2FuY2llbnQnOjE4ICdicmlsbGlhbnQnOjQgJ2Nhcic6MTYgJ2NvbXBvcyc6MTEgJ2dob3N0JzoxICdncm91bmRob2cnOjIgJ2luZGlhJzoxOSAnbWFkbWFuJzo4ICdtdXN0JzoxMyAncGFub3JhbWEnOjUgJ3N1Y2N1bWInOjE0
51.0;QmFsbG9vbiBIb21ld2FyZA==;QSBJbnNpZ2h0ZnVsIFBhbm9yYW1hIG9mIGEgRm9yZW5zaWMgUHN5Y2hvbG9naXN0IEFuZCBhIE1hZCBDb3cgd2hvIG11c3QgQnVpbGQgYSBNYWQgU2NpZW50aXN0IGluIFRoZSBGaXJzdCBNYW5uZWQgU3BhY2UgU3RhdGlvbg==;2006.0;1.0;5.0;2.99;75.0;10.99;TkMtMTc=;20130526000000;eyJEZWxldGVkIFNjZW5lcyJ9;J2JhbGxvb24nOjEgJ2J1aWxkJzoxNiAnY293JzoxMyAnZmlyc3QnOjIyICdmb3JlbnMnOjggJ2hvbWV3YXJkJzoyICdpbnNpZ2h0Jzo0ICdtYWQnOjEyLDE4ICdtYW4nOjIzICdtdXN0JzoxNSAncGFub3JhbWEnOjUgJ3BzeWNob2xvZ2lzdCc6OSAnc2NpZW50aXN0JzoxOSAnc3BhY2UnOjI0ICdzdGF0aW9uJzoyNQ==
855.0;U3RyZWFrIFJpZGdlbW9udA==;QSBBc3RvdW5kaW5nIENoYXJhY3RlciBTdHVkeSBvZiBhIEh1bnRlciBBbmQgYSBXYWl0cmVzcyB3aG8gbXVzdCBTaW5rIGEgTWFuIGluIE5ldyBPcmxlYW5z;2006.0;1.0;7.0;0.99;132.0;28.99;UEctMTM=;20130526000000;e1RyYWlsZXJzLCJCZWhpbmQgdGhlIFNjZW5lcyJ9;J2FzdG91bmQnOjQgJ2NoYXJhY3QnOjUgJ2h1bnRlcic6OSAnbWFuJzoxNyAnbXVzdCc6MTQgJ25ldyc6MTkgJ29ybGVhbic6MjAgJ3JpZGdlbW9udCc6MiAnc2luayc6MTUgJ3N0cmVhayc6MSAnc3R1ZGknOjYgJ3dhaXRyZXNzJzoxMg==
880.0;VGVsZW1hcmsgSGVhcnRicmVha2Vycw==;QSBBY3Rpb24tUGFja2VkIFBhbm9yYW1hIG9mIGEgVGVjaG5pY2FsIFdyaXRlciBBbmQgYSBNYW4gd2hvIG11c3QgQnVpbGQgYSBGb3JlbnNpYyBQc3ljaG9sb2dpc3QgaW4gQSBNYW5oYXR0YW4gUGVudGhvdXNl;2006.0;1.0;6.0;2.99;152.0;9.99;UEctMTM=;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllcywiRGVsZXRlZCBTY2VuZXMiLCJCZWhpbmQgdGhlIFNjZW5lcyJ9;J2FjdGlvbic6NSAnYWN0aW9uLXBhY2snOjQgJ2J1aWxkJzoxNyAnZm9yZW5zJzoxOSAnaGVhcnRicmVhayc6MiAnbWFuJzoxNCAnbWFuaGF0dGFuJzoyMyAnbXVzdCc6MTYgJ3BhY2snOjYgJ3Bhbm9yYW1hJzo3ICdwZW50aG91cyc6MjQgJ3BzeWNob2xvZ2lzdCc6MjAgJ3RlY2huaWMnOjEwICd0ZWxlbWFyayc6MSAnd3JpdGVyJzoxMQ==
548.0;TWFnbmlmaWNlbnQgQ2hpdHR5;QSBJbnNpZ2h0ZnVsIFN0b3J5IG9mIGEgVGVhY2hlciBBbmQgYSBIdW50ZXIgd2hvIG11c3QgRmFjZSBhIE1hZCBDb3cgaW4gQ2FsaWZvcm5pYQ==;2006.0;1.0;3.0;2.99;53.0;27.99;Ug==;20130526000000;e0NvbW1lbnRhcmllcywiRGVsZXRlZCBTY2VuZXMifQ==;J2NhbGlmb3JuaWEnOjE5ICdjaGl0dGknOjIgJ2Nvdyc6MTcgJ2ZhY2UnOjE0ICdodW50ZXInOjExICdpbnNpZ2h0Jzo0ICdtYWQnOjE2ICdtYWduaWZpYyc6MSAnbXVzdCc6MTMgJ3N0b3JpJzo1ICd0ZWFjaGVyJzo4
47.0;QmFieSBIYWxs;QSBCb3JpbmcgQ2hhcmFjdGVyIFN0dWR5IG9mIGEgQSBTaGFyayBBbmQgYSBHaXJsIHdobyBtdXN0IE91dHJhY2UgYSBGZW1pbmlzdCBpbiBBbiBBYmFuZG9uZWQgTWluZSBTaGFmdA==;2006.0;1.0;5.0;4.99;153.0;23.99;TkMtMTc=;20130526000000;e0NvbW1lbnRhcmllc30=;J2FiYW5kb24nOjIxICdiYWJpJzoxICdib3JlJzo0ICdjaGFyYWN0Jzo1ICdmZW1pbmlzdCc6MTggJ2dpcmwnOjEzICdoYWxsJzoyICdtaW5lJzoyMiAnbXVzdCc6MTUgJ291dHJhYyc6MTYgJ3NoYWZ0JzoyMyAnc2hhcmsnOjEwICdzdHVkaSc6Ng==
682.0;UGl0dHNidXJnaCBIdW5jaGJhY2s=;QSBUaHJpbGxpbmcgRXBpc3RsZSBvZiBhIEJveSBBbmQgYSBCb2F0IHdobyBtdXN0IEZpbmQgYSBTdHVkZW50IGluIFNvdmlldCBHZW9yZ2lh;2006.0;1.0;4.0;4.99;134.0;17.99;UEctMTM=;20130526000000;e1RyYWlsZXJzLCJEZWxldGVkIFNjZW5lcyIsIkJlaGluZCB0aGUgU2NlbmVzIn0=;J2JvYXQnOjExICdib3knOjggJ2VwaXN0bCc6NSAnZmluZCc6MTQgJ2dlb3JnaWEnOjE5ICdodW5jaGJhY2snOjIgJ211c3QnOjEzICdwaXR0c2J1cmdoJzoxICdzb3ZpZXQnOjE4ICdzdHVkZW50JzoxNiAndGhyaWxsJzo0
815.0;U25hdGNoZXJzIE1vbnRlenVtYQ==;QSBCb3JpbmcgRXBpc3RsZSBvZiBhIFN1bW8gV3Jlc3RsZXIgQW5kIGEgV29tYW4gd2hvIG11c3QgRXNjYXBlIGEgTWFuIGluIFRoZSBDYW5hZGlhbiBSb2NraWVz;2006.0;1.0;4.0;2.99;74.0;14.99;UEctMTM=;20130526000000;e0NvbW1lbnRhcmllc30=;J2JvcmUnOjQgJ2NhbmFkaWFuJzoyMCAnZXBpc3RsJzo1ICdlc2NhcCc6MTUgJ21hbic6MTcgJ21vbnRlenVtYSc6MiAnbXVzdCc6MTQgJ3JvY2tpJzoyMSAnc25hdGNoZXInOjEgJ3N1bW8nOjggJ3dvbWFuJzoxMiAnd3Jlc3RsZXInOjk=
542.0;THVzdCBMb2Nr;QSBGYW5jaWZ1bCBQYW5vcmFtYSBvZiBhIEh1bnRlciBBbmQgYSBEZW50aXN0IHdobyBtdXN0IE1lZXQgYSBTZWNyZXQgQWdlbnQgaW4gVGhlIFNhaGFyYSBEZXNlcnQ=;2006.0;1.0;3.0;2.99;52.0;28.99;Rw==;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllcywiQmVoaW5kIHRoZSBTY2VuZXMifQ==;J2FnZW50JzoxNyAnZGVudGlzdCc6MTEgJ2Rlc2VydCc6MjEgJ2ZhbmNpJzo0ICdodW50ZXInOjggJ2xvY2snOjIgJ2x1c3QnOjEgJ21lZXQnOjE0ICdtdXN0JzoxMyAncGFub3JhbWEnOjUgJ3NhaGFyYSc6MjAgJ3NlY3JldCc6MTY=
835.0;U3B5IE1pbGU=;QSBUaHJpbGxpbmcgRG9jdW1lbnRhcnkgb2YgYSBGZW1pbmlzdCBBbmQgYSBGZW1pbmlzdCB3aG8gbXVzdCBDb25mcm9udCBhIEZlbWluaXN0IGluIEEgQmFsb29u;2006.0;1.0;6.0;2.99;112.0;13.99;UEctMTM=;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllcywiRGVsZXRlZCBTY2VuZXMiLCJCZWhpbmQgdGhlIFNjZW5lcyJ9;J2JhbG9vbic6MTkgJ2NvbmZyb250JzoxNCAnZG9jdW1lbnRhcmknOjUgJ2ZlbWluaXN0Jzo4LDExLDE2ICdtaWxlJzoyICdtdXN0JzoxMyAnc3BpJzoxICd0aHJpbGwnOjQ=
477.0;SmF3YnJlYWtlciBCcm9va2x5bg==;QSBTdHVubmluZyBSZWZsZWN0aW9uIG9mIGEgQm9hdCBBbmQgYSBQYXN0cnkgQ2hlZiB3aG8gbXVzdCBTdWNjdW1iIGEgQSBTaGFyayBpbiBBIEpldCBCb2F0;2006.0;1.0;5.0;0.99;118.0;15.99;UEc=;20130526000000;e1RyYWlsZXJzLCJCZWhpbmQgdGhlIFNjZW5lcyJ9;J2JvYXQnOjgsMjIgJ2Jyb29rbHluJzoyICdjaGVmJzoxMiAnamF3YnJlYWsnOjEgJ2pldCc6MjEgJ211c3QnOjE0ICdwYXN0cmknOjExICdyZWZsZWN0Jzo1ICdzaGFyayc6MTggJ3N0dW4nOjQgJ3N1Y2N1bWInOjE1
522.0;TGlmZSBUd2lzdGVk;QSBUaHJpbGxpbmcgUmVmbGVjdGlvbiBvZiBhIFRlYWNoZXIgQW5kIGEgQ29tcG9zZXIgd2hvIG11c3QgRmluZCBhIE1hbiBpbiBUaGUgRmlyc3QgTWFubmVkIFNwYWNlIFN0YXRpb24=;2006.0;1.0;4.0;2.99;137.0;9.99;TkMtMTc=;20130526000000;e0NvbW1lbnRhcmllcywiRGVsZXRlZCBTY2VuZXMifQ==;J2NvbXBvcyc6MTEgJ2ZpbmQnOjE0ICdmaXJzdCc6MTkgJ2xpZmUnOjEgJ21hbic6MTYsMjAgJ211c3QnOjEzICdyZWZsZWN0Jzo1ICdzcGFjZSc6MjEgJ3N0YXRpb24nOjIyICd0ZWFjaGVyJzo4ICd0aHJpbGwnOjQgJ3R3aXN0Jzoy
96.0;QnJlYWtpbmcgSG9tZQ==;QSBCZWF1dGlmdWwgRGlzcGxheSBvZiBhIFNlY3JldCBBZ2VudCBBbmQgYSBNb25rZXkgd2hvIG11c3QgQmF0dGxlIGEgU3VtbyBXcmVzdGxlciBpbiBBbiBBYmFuZG9uZWQgTWluZSBTaGFmdA==;2006.0;1.0;4.0;2.99;169.0;21.99;UEctMTM=;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllc30=;J2FiYW5kb24nOjIxICdhZ2VudCc6OSAnYmF0dGwnOjE1ICdiZWF1dGknOjQgJ2JyZWFrJzoxICdkaXNwbGF5Jzo1ICdob21lJzoyICdtaW5lJzoyMiAnbW9ua2V5JzoxMiAnbXVzdCc6MTQgJ3NlY3JldCc6OCAnc2hhZnQnOjIzICdzdW1vJzoxNyAnd3Jlc3RsZXInOjE4
